row_id,anon_vehicle_num,vehicle_type,axles_num,vehicle_code,payment_code_type,GBP_payment_amount,tollplaza_id,tollplaza_code,day_name_of_week,month_name,day_of_month,time,year
7758,3557151,car,2,VC965,PTC,2.19,4832,PC34ECAB5,Sat,Aug,7,02:13:01,2021
7759,1609590,car,2,VC965,PTP,6.42,4186,PC922BA3E,Sun,Aug,15,16:28:10,2021
7760,1980965,truck,4,VCB43,PTE,4.4,4711,PC340B4DE,Fri,Jul,30,10:06:19,2021
7761,3876776,truck,4,VCB43,PTP,8.16,4255,PCB7E7138,Fri,Jul,30,18:15:39,2021
7762,3640101,car,2,VC965,PTC,7.97,4969,PCBBB9730,Sun,Aug,8,05:36:32,2021
7763,361670,car,2,VC965,PTP,4.38,4769,PC10C50DC,Sat,Aug,14,14:10:54,2021
7764,9788209,truck,4,VCB43,PTE,2.42,4858,PC94DC1E6,Wed,Aug,11,23:47:24,2021
7765,6890380,car,2,VC965,PTC,4.95,4936,PC7157CF3,Tue,Aug,17,20:58:46,2021
7766,6998838,car,2,VC965,PTC,5.12,4632,PCC1FFE5B,Mon,Aug,2,05:55:48,2021
7767,3327941,car,2,VC965,PTC,2.67,4699,PC2C1B987,Mon,Aug,16,04:10:15,2021
7768,5885862,truck,4,VCB43,PTP,2.82,4387,PCE2B9376,Thu,Aug,19,18:44:57,2021
7769,2493008,car,2,VC965,PTC,6.67,4991,PC5B5C16D,Wed,Aug,11,08:09:12,2021
7770,3523447,van,2,VCD2F,PTC,5.06,4581,PCC347465,Fri,Jul,30,16:15:44,2021
7771,6304380,car,2,VC965,PTP,3.49,4311,PC7F02ED3,Thu,Jul,29,13:01:17,2021
7772,210388,car,2,VC965,PTE,2.7,4603,PC485BE5B,Mon,Aug,16,03:30:48,2021
7773,591160,car,2,VC965,PTP,6.28,4469,PC120EEFD,Wed,Aug,11,23:38:53,2021
7774,3267965,van,2,VCD2F,PTP,7.57,4921,PCA70760B,Mon,Aug,2,04:46:19,2021
7775,7896726,car,2,VC965,PTE,1.98,4829,PCEC030F2,Fri,Jul,30,15:51:33,2021
7776,3082018,truck,4,VCB43,PTC,2.74,4261,PC84FFC9D,Mon,Aug,2,12:30:17,2021
7777,634742,truck,4,VCB43,PTC,7.68,4134,PC767BBB2,Sun,Aug,8,04:31:54,2021
7778,4669729,car,2,VC965,PTE,4.35,4889,PC3547FAD,Tue,Aug,10,20:47:11,2021
7779,8353645,truck,4,VCB43,PTP,6.22,4374,PCC321538,Thu,Jul,29,13:18:20,2021
7780,5914845,car,2,VC965,PTC,6.79,4541,PCC6A4CD8,Thu,Aug,5,04:56:07,2021
7781,6752034,car,2,VC965,PTP,6.55,4373,PC8806694,Fri,Jul,30,23:48:42,2021
7782,5920747,car,2,VC965,PTE,5.9,4271,PC28E44E2,Thu,Aug,5,05:46:51,2021
7783,3244696,car,2,VC965,PTP,5.49,4208,PC1E49F6B,Sat,Aug,14,01:09:21,2021
7784,6409585,car,2,VC965,PTP,0.46,4473,PC51FDD60,Mon,Aug,16,20:08:15,2021
7785,8395702,car,2,VC965,PTE,7.46,4243,PCC4F7DCE,Sun,Aug,15,02:09:10,2021
7786,3521209,car,2,VC965,PTE,7.01,4699,PC2C1B987,Thu,Aug,5,00:55:37,2021
7787,6091596,car,2,VC965,PTP,5.01,4656,PC63844BC,Sat,Aug,7,10:07:06,2021
7788,1606861,truck,4,VCB43,PTE,2.12,5001,PC264C595,Mon,Aug,2,12:57:57,2021
7789,4230824,truck,4,VCB43,PTC,0.2,4730,PC7DC0964,Fri,Jul,30,00:35:05,2021
7790,5724714,truck,4,VCB43,PTP,6.73,4172,PC1A43FB7,Sat,Jul,31,14:46:55,2021
7791,5332568,truck,4,VCB43,PTP,3.63,4856,PC7C042B7,Mon,Aug,16,07:00:38,2021
7792,6012009,van,2,VCD2F,PTE,7.58,4985,PCCA71D2C,Fri,Aug,20,14:21:25,2021
7793,1358656,truck,4,VCB43,PTC,3.36,4853,PC214FB8E,Wed,Aug,11,04:16:48,2021
7794,2003600,car,2,VC965,PTC,4.34,4772,PC7368097,Sat,Aug,14,15:51:51,2021
7795,2266624,truck,4,VCB43,PTC,3.51,4364,PCB33ACE8,Wed,Aug,4,17:29:13,2021
7796,2843626,car,2,VC965,PTE,2.64,4689,PC89C35AD,Sat,Jul,31,17:44:10,2021
7797,585517,truck,4,VCB43,PTE,6.98,4638,PCB7AC8AA,Sat,Aug,14,23:11:03,2021
7798,9580088,car,2,VC965,PTE,3.22,4953,PC1E2B07E,Sun,Aug,8,10:28:58,2021
7799,7924239,car,2,VC965,PTC,3.09,4819,PC454F09B,Tue,Aug,3,22:04:19,2021
7800,6017546,truck,4,VCB43,PTP,2.26,4297,PCDE89544,Sat,Aug,14,00:17:08,2021
7801,9439085,truck,4,VCB43,PTE,0.15,4373,PC8806694,Mon,Aug,16,13:57:58,2021
7802,2310333,car,2,VC965,PTP,6.45,4442,PC05C2F86,Thu,Aug,12,07:48:15,2021
7803,8954375,truck,4,VCB43,PTC,6.84,4109,PC7057B6A,Sat,Aug,7,15:33:53,2021
7804,1087005,car,2,VC965,PTC,5.08,4546,PCEF3EBBC,Sun,Aug,1,02:57:39,2021
7805,606152,truck,4,VCB43,PTE,8.45,4002,PCED7D2DE,Thu,Aug,5,02:16:42,2021
7806,410859,van,2,VCD2F,PTE,6.8,4399,PCCA288FE,Sat,Aug,7,20:18:25,2021
7807,6323656,van,2,VCD2F,PTP,6.58,4105,PC43919D1,Sun,Aug,1,07:09:25,2021
7808,927225,car,2,VC965,PTC,7.11,4194,PC96AD1EB,Mon,Aug,2,03:43:54,2021
7809,4132281,car,2,VC965,PTE,3.92,4728,PC07BF95F,Wed,Aug,4,12:41:20,2021
7810,46521,car,2,VC965,PTE,6.83,4863,PCA8F9E50,Wed,Aug,18,17:41:30,2021
7811,5109250,car,2,VC965,PTC,4.45,4061,PC3A63A79,Mon,Aug,2,23:34:46,2021
7812,8359183,car,2,VC965,PTC,4.21,4636,PCDECFC74,Sat,Aug,21,11:46:35,2021
7813,8421623,truck,4,VCB43,PTC,0.85,4701,PCD5F2808,Thu,Aug,12,02:54:10,2021
7814,8276423,truck,4,VCB43,PTP,3.48,4098,PC89C0554,Fri,Jul,30,21:15:59,2021
7815,9201415,truck,4,VCB43,PTP,4.96,4797,PCE2D63A7,Fri,Aug,13,20:58:58,2021
7816,2033457,truck,4,VCB43,PTE,0.79,4767,PC61F3A80,Thu,Aug,19,18:52:07,2021
7817,6584702,van,2,VCD2F,PTP,2.75,4977,PCB077F18,Sun,Aug,1,07:36:36,2021
7818,6528806,truck,4,VCB43,PTE,5.19,4480,PC9A343F9,Sun,Aug,22,05:05:21,2021
7819,1448667,car,2,VC965,PTP,6.99,4922,PC785D63F,Mon,Aug,2,10:06:31,2021
7820,8603979,car,2,VC965,PTC,0.8,4258,PCAC64E67,Thu,Aug,5,12:53:12,2021
7821,8620089,car,2,VC965,PTE,7.14,4204,PC5881E06,Fri,Jul,30,09:57:11,2021
7822,2411859,truck,4,VCB43,PTP,2.0,4024,PC91E3A87,Sun,Aug,15,05:29:57,2021
7823,93963,truck,4,VCB43,PTP,3.12,4360,PC084F676,Fri,Aug,6,12:37:34,2021
7824,1729123,car,2,VC965,PTC,3.32,4245,PC6594AD4,Wed,Aug,18,22:32:50,2021
7825,2256659,car,2,VC965,PTE,3.54,4518,PCC7B407A,Tue,Aug,17,15:40:28,2021
7826,7417174,car,2,VC965,PTE,1.35,4781,PC0D83A1E,Mon,Aug,2,00:42:19,2021
7827,2381445,truck,4,VCB43,PTE,2.02,4506,PCB24B68E,Mon,Aug,16,12:53:59,2021
7828,1370095,car,2,VC965,PTE,1.31,4094,PC53A52CB,Sat,Jul,31,23:49:36,2021
7829,352003,truck,4,VCB43,PTE,3.72,4945,PC95BD14B,Mon,Aug,16,09:42:30,2021
7830,4768818,car,2,VC965,PTP,7.09,4361,PC2E0C888,Fri,Jul,30,10:02:55,2021
7831,8763918,van,2,VCD2F,PTC,6.44,4911,PCBEF8EE1,Fri,Jul,30,18:19:18,2021
7832,6510825,truck,4,VCB43,PTP,2.06,4085,PC6150735,Sun,Aug,22,04:47:34,2021
7833,314813,car,2,VC965,PTP,1.09,4157,PC7305E43,Thu,Aug,19,22:55:39,2021
7834,7263962,car,2,VC965,PTP,4.2,4867,PC5A6D86E,Sun,Aug,1,08:56:38,2021
7835,5946738,car,2,VC965,PTC,2.07,4194,PC96AD1EB,Mon,Aug,16,12:08:40,2021
7836,6996603,car,2,VC965,PTE,6.15,4642,PC17D596F,Sun,Aug,15,19:53:23,2021
7837,4266637,car,2,VC965,PTE,8.2,4998,PCD9C5406,Sun,Aug,22,17:28:06,2021
7838,6715637,car,2,VC965,PTC,0.93,4559,PC93AAEC9,Fri,Aug,20,21:41:29,2021
7839,3600501,van,2,VCD2F,PTC,2.9,4406,PC7A54E18,Fri,Aug,20,07:24:53,2021
7840,8485342,van,2,VCD2F,PTC,5.51,4727,PC52E71B8,Sun,Aug,15,01:53:21,2021
7841,5072928,car,2,VC965,PTP,0.23,4957,PC8DFFE65,Thu,Aug,19,08:27:33,2021
7842,5089115,car,2,VC965,PTC,7.15,4143,PC5F47DCF,Thu,Aug,12,10:00:43,2021
7843,3748738,car,2,VC965,PTE,1.58,4841,PCE45DE8D,Fri,Aug,20,13:03:50,2021
7844,3810415,car,2,VC965,PTC,2.5,4614,PC08910B7,Sun,Aug,8,16:17:39,2021
7845,4956756,van,2,VCD2F,PTC,6.85,5006,PC7A260F1,Tue,Aug,3,04:18:16,2021
7846,2294923,car,2,VC965,PTC,4.06,4757,PC126524C,Sun,Aug,15,01:13:05,2021
7847,8176759,truck,4,VCB43,PTP,3.18,4531,PC857F4A0,Wed,Aug,4,12:40:29,2021
7848,9142101,car,2,VC965,PTE,1.64,4966,PC4E6422C,Thu,Jul,29,11:46:20,2021
7849,8245292,car,2,VC965,PTE,5.53,4884,PC3FB1BB6,Tue,Aug,10,18:33:36,2021
7850,8654951,car,2,VC965,PTP,7.26,4148,PCDFBBEBB,Sun,Aug,8,05:23:38,2021
7851,4288128,truck,4,VCB43,PTC,6.66,4116,PCCA836C9,Sat,Aug,21,09:13:02,2021
7852,8169247,van,2,VCD2F,PTC,3.13,4904,PC36C6441,Fri,Aug,13,00:28:05,2021
7853,4848640,truck,4,VCB43,PTC,2.69,4500,PC548BDC0,Thu,Aug,12,01:02:11,2021
7854,7404478,car,2,VC965,PTC,0.7,4901,PCE32D2F9,Fri,Aug,20,03:54:29,2021
7855,5020008,truck,4,VCB43,PTP,4.03,4743,PCE6EEF2E,Tue,Aug,17,15:49:06,2021
7856,217788,car,2,VC965,PTC,6.08,4593,PC3863F6A,Sat,Jul,31,10:38:39,2021
7857,6683356,truck,4,VCB43,PTC,6.69,4915,PC86B0D7B,Wed,Aug,4,19:00:22,2021
7858,5114429,car,2,VC965,PTP,4.11,4870,PC65485BB,Fri,Aug,13,14:34:21,2021
7859,5705268,car,2,VC965,PTC,3.08,4369,PCD5CBB82,Sat,Jul,31,09:42:50,2021
7860,3278641,truck,4,VCB43,PTE,4.85,4472,PC303DD56,Fri,Aug,6,02:05:34,2021
7861,8170612,truck,4,VCB43,PTE,8.18,4996,PC6A4F55F,Tue,Aug,3,01:50:49,2021
7862,3809650,car,2,VC965,PTC,8.35,4709,PCC8C7059,Sun,Aug,15,15:07:32,2021
7863,8750433,car,2,VC965,PTE,3.66,4903,PCC3BCE65,Sun,Aug,1,01:26:15,2021
7864,6324802,van,2,VCD2F,PTP,1.06,4007,PCDF9F773,Wed,Aug,4,15:12:24,2021
7865,4372120,car,2,VC965,PTC,4.69,4958,PC8A8976A,Wed,Aug,18,12:21:31,2021
7866,1098853,truck,4,VCB43,PTP,4.27,4849,PCF764517,Wed,Aug,11,14:34:11,2021
7867,4560509,truck,4,VCB43,PTE,0.16,4151,PC0AB2B55,Sat,Aug,7,16:21:15,2021
7868,2215730,car,2,VC965,PTE,2.51,4050,PC822E359,Thu,Aug,5,15:22:13,2021
7869,2749770,car,2,VC965,PTP,4.24,4586,PC4A40D50,Fri,Aug,6,17:16:17,2021
7870,3545826,car,2,VC965,PTC,2.46,4834,PCB228987,Tue,Aug,10,10:19:55,2021
7871,2497910,truck,4,VCB43,PTE,7.54,4268,PC6CC51DA,Sat,Aug,14,07:45:17,2021
7872,6141852,car,2,VC965,PTC,0.33,4818,PCF243BF3,Sat,Aug,14,17:47:37,2021
7873,7450959,car,2,VC965,PTC,1.56,4307,PC87D90FE,Mon,Aug,16,10:27:56,2021
7874,6186942,car,2,VC965,PTC,5.03,4359,PCB27CFF1,Mon,Aug,2,22:42:43,2021
7875,5107897,van,2,VCD2F,PTE,3.6,4972,PCC51AD39,Mon,Aug,9,03:48:47,2021
7876,3227609,car,2,VC965,PTC,6.8,4522,PC0A326BE,Sat,Aug,14,14:15:36,2021
7877,171674,car,2,VC965,PTP,6.96,4056,PC9FBBA67,Tue,Aug,17,12:02:53,2021
7878,901299,car,2,VC965,PTC,2.33,4771,PC71FE98A,Thu,Aug,12,01:03:35,2021
7879,2250293,truck,4,VCB43,PTE,7.74,4111,PC07F012A,Fri,Jul,30,20:29:08,2021
7880,3398884,car,2,VC965,PTP,2.94,4142,PC7ACFF7C,Thu,Aug,5,10:26:20,2021
7881,1975451,car,2,VC965,PTC,8.25,4362,PC670999C,Sun,Aug,15,22:03:44,2021
7882,808933,truck,4,VCB43,PTP,4.14,4007,PCDF9F773,Thu,Aug,5,19:36:43,2021
7883,8467359,car,2,VC965,PTE,1.88,4569,PC20129F9,Wed,Aug,11,14:31:56,2021
7884,1070452,van,2,VCD2F,PTC,4.63,4317,PC0DC6CAB,Tue,Aug,10,02:18:42,2021
7885,626375,truck,4,VCB43,PTC,3.12,4294,PC867796D,Thu,Aug,19,07:22:16,2021
7886,5787154,car,2,VC965,PTP,7.08,4503,PC69DE15C,Wed,Aug,4,03:22:46,2021
7887,9361101,van,2,VCD2F,PTP,7.23,4591,PCC9875AC,Tue,Aug,10,15:45:09,2021
7888,5036976,truck,4,VCB43,PTC,7.21,4661,PC1585DF2,Fri,Aug,6,22:08:28,2021
7889,505175,car,2,VC965,PTC,0.84,4176,PC11E9595,Sat,Aug,14,15:58:50,2021
7890,1402410,car,2,VC965,PTC,7.61,4699,PC2C1B987,Wed,Aug,18,05:39:22,2021
7891,349489,car,2,VC965,PTE,3.94,4818,PCF243BF3,Fri,Aug,20,08:15:01,2021
7892,1279891,van,2,VCD2F,PTC,6.53,4161,PCF8F6133,Thu,Aug,12,07:37:32,2021
7893,6418470,van,2,VCD2F,PTC,2.3,4848,PCF0FC9B2,Tue,Aug,10,22:07:53,2021
7894,2441775,truck,4,VCB43,PTC,6.81,4458,PCECEBBFA,Thu,Aug,19,10:10:26,2021
7895,7504773,car,2,VC965,PTC,8.24,4973,PC9C7C18E,Tue,Aug,10,00:08:34,2021
7896,3638570,truck,4,VCB43,PTE,4.74,4165,PC0D2B95C,Sat,Aug,21,21:48:32,2021
7897,1182569,truck,4,VCB43,PTC,5.2,4078,PC8473A64,Thu,Jul,29,20:19:38,2021
7898,3129706,car,2,VC965,PTC,5.62,4702,PCDBC3AC9,Tue,Aug,3,13:03:58,2021
7899,4513305,van,2,VCD2F,PTP,2.58,4482,PCB6A16D7,Thu,Aug,12,21:44:02,2021
7900,9266205,car,2,VC965,PTC,7.93,4230,PC19CE0DB,Sun,Aug,1,10:47:41,2021
7901,4875404,car,2,VC965,PTE,5.07,4296,PCA24C1E1,Sat,Aug,7,05:47:28,2021
7902,1977397,car,2,VC965,PTC,2.44,4248,PC45EBEBC,Fri,Aug,20,20:10:34,2021
7903,9398106,car,2,VC965,PTP,1.02,4634,PCC72D8B8,Wed,Aug,18,12:46:14,2021
7904,4585608,truck,4,VCB43,PTP,8.2,4622,PCF31BD97,Tue,Aug,10,07:40:57,2021
7905,9526444,car,2,VC965,PTE,5.31,4093,PC951FE7E,Thu,Jul,29,19:34:50,2021
7906,3768034,van,2,VCD2F,PTC,1.91,4060,PC481C9F9,Sat,Aug,14,08:46:05,2021
7907,8976458,car,2,VC965,PTE,3.63,4807,PCAFC45DA,Sat,Aug,7,09:10:54,2021
7908,7187468,van,2,VCD2F,PTC,0.04,4783,PC9889263,Sat,Aug,14,13:38:10,2021
7909,2542786,truck,4,VCB43,PTP,3.27,4732,PCD83DE25,Tue,Aug,17,18:14:26,2021
7910,4556794,car,2,VC965,PTP,2.02,4550,PC21A1833,Wed,Aug,18,21:12:08,2021
7911,5238283,car,2,VC965,PTP,1.22,4450,PC0B2B03E,Sat,Aug,14,12:22:44,2021
7912,855883,van,2,VCD2F,PTE,2.83,4136,PCA579A65,Sat,Aug,21,20:06:00,2021
7913,3820686,car,2,VC965,PTP,2.87,4069,PCC48608C,Fri,Jul,30,08:28:38,2021
7914,3693553,truck,4,VCB43,PTC,1.12,4654,PCBA5D8AB,Sun,Aug,8,13:13:35,2021
7915,4890311,car,2,VC965,PTP,4.45,4536,PCC6C5CFB,Sat,Aug,21,08:10:01,2021
7916,8765356,van,2,VCD2F,PTP,5.84,4731,PCFFC2992,Tue,Aug,17,05:55:28,2021
7917,5388161,car,2,VC965,PTP,1.83,4920,PC42A3AB0,Fri,Aug,6,20:20:26,2021
7918,3891802,car,2,VC965,PTP,3.14,4126,PC74CE451,Mon,Aug,9,19:58:02,2021
7919,5365149,car,2,VC965,PTE,1.87,4418,PCF6EECB2,Thu,Aug,5,11:56:28,2021
7920,7348680,truck,4,VCB43,PTC,7.24,4010,PC3A7AACB,Fri,Aug,6,05:29:18,2021
7921,3377692,car,2,VC965,PTP,4.09,4232,PC4156AD5,Sun,Aug,15,11:52:41,2021
7922,4965262,car,2,VC965,PTP,8.57,4273,PC0EF5BA6,Thu,Aug,19,01:49:12,2021
7923,2476064,truck,4,VCB43,PTE,5.44,4362,PC670999C,Fri,Jul,30,19:03:10,2021
7924,4628297,car,2,VC965,PTP,3.33,4406,PC7A54E18,Sun,Aug,15,17:03:34,2021
7925,931785,car,2,VC965,PTE,6.79,4075,PC2125618,Fri,Aug,13,06:06:05,2021
7926,413779,car,2,VC965,PTP,3.18,4075,PC2125618,Sat,Aug,7,10:47:08,2021
7927,8457633,van,2,VCD2F,PTE,0.38,4278,PC4847214,Thu,Aug,12,11:55:11,2021
7928,9679050,truck,4,VCB43,PTC,7.27,4031,PC0214185,Fri,Aug,20,16:50:12,2021
7929,6146959,car,2,VC965,PTE,0.01,4550,PC21A1833,Mon,Aug,2,03:20:31,2021
7930,9228681,car,2,VC965,PTE,8.2,4014,PCF14D1E3,Mon,Aug,16,22:14:58,2021
7931,3267230,car,2,VC965,PTE,3.78,4294,PC867796D,Sun,Aug,8,10:05:28,2021
7932,7651983,car,2,VC965,PTC,4.49,4407,PC7FEC2CE,Mon,Aug,2,07:00:11,2021
7933,130151,car,2,VC965,PTC,8.49,4875,PC40FC710,Sat,Aug,7,16:14:42,2021
7934,7452820,car,2,VC965,PTE,4.03,4041,PCB566359,Sun,Aug,15,00:59:55,2021
7935,5576025,car,2,VC965,PTE,0.89,4833,PC71A1452,Mon,Aug,16,09:42:02,2021
7936,5860265,car,2,VC965,PTC,8.38,4922,PC785D63F,Wed,Aug,4,13:41:53,2021
7937,309448,truck,4,VCB43,PTP,5.24,4313,PC6D0FC31,Mon,Aug,9,14:06:32,2021
7938,9292153,car,2,VC965,PTC,7.66,4304,PC89FB76E,Wed,Aug,18,22:52:56,2021
7939,3199063,car,2,VC965,PTE,6.17,4384,PC59A33DE,Thu,Aug,12,13:58:44,2021
7940,7937445,truck,4,VCB43,PTP,8.31,4725,PCB905D54,Wed,Aug,11,15:46:48,2021
7941,5988353,truck,4,VCB43,PTP,4.78,4913,PC685427C,Sun,Aug,22,12:53:39,2021
7942,6005205,van,2,VCD2F,PTP,6.87,4920,PC42A3AB0,Wed,Aug,18,23:12:49,2021
7943,1410520,car,2,VC965,PTE,7.43,4159,PC5631507,Thu,Aug,5,05:51:04,2021
7944,9019602,truck,4,VCB43,PTP,4.65,4461,PCACD9839,Sun,Aug,15,15:09:52,2021
7945,5462098,truck,4,VCB43,PTP,2.65,4083,PC90346C9,Wed,Aug,11,11:34:54,2021
7946,8867592,truck,4,VCB43,PTC,5.36,4529,PC3FAA264,Wed,Aug,18,23:19:19,2021
7947,3214640,car,2,VC965,PTP,7.44,4078,PC8473A64,Tue,Aug,3,23:19:30,2021
7948,308723,car,2,VC965,PTC,3.9,4937,PCD30D908,Wed,Aug,11,07:14:15,2021
7949,5186193,car,2,VC965,PTP,6.45,4073,PCA3797CA,Sat,Jul,31,21:00:03,2021
7950,4795616,car,2,VC965,PTC,8.38,4343,PC0F6325D,Fri,Aug,20,18:07:20,2021
7951,7032551,van,2,VCD2F,PTP,3.81,4282,PCCE002E5,Sun,Aug,22,10:23:34,2021
7952,770925,van,2,VCD2F,PTC,4.64,4094,PC53A52CB,Sat,Aug,7,01:20:53,2021
7953,2639964,car,2,VC965,PTP,8.5,4532,PC8DD921E,Thu,Aug,12,02:25:30,2021
7954,5754138,car,2,VC965,PTE,0.19,4889,PC3547FAD,Fri,Jul,30,21:35:06,2021
7955,7334710,van,2,VCD2F,PTC,4.17,4499,PC1EEDA04,Mon,Aug,16,00:26:51,2021
7956,5143005,truck,4,VCB43,PTC,3.68,4793,PCD8E3CCB,Sat,Aug,21,12:09:43,2021
7957,8364390,car,2,VC965,PTE,5.72,4514,PC374C341,Sun,Aug,15,22:12:33,2021
7958,4986272,car,2,VC965,PTE,2.07,4216,PC53B475D,Sat,Aug,7,19:49:09,2021
7959,9768554,car,2,VC965,PTC,4.75,4154,PC2C2EF9E,Sat,Aug,21,10:05:51,2021
7960,6712631,car,2,VC965,PTP,6.27,4523,PC0005AC7,Fri,Aug,13,14:18:19,2021
7961,5773630,van,2,VCD2F,PTE,6.82,4938,PC6C57ED3,Mon,Aug,9,08:24:43,2021
7962,3410656,truck,4,VCB43,PTE,0.79,4671,PCCAAFB48,Sat,Aug,21,17:19:09,2021
7963,1166785,car,2,VC965,PTC,5.82,4345,PCAC01231,Mon,Aug,9,11:29:04,2021
7964,8283876,truck,4,VCB43,PTC,6.2,5008,PC48D61BB,Thu,Aug,12,13:00:47,2021
7965,738334,car,2,VC965,PTC,2.96,4538,PCDE5402C,Wed,Aug,11,14:45:05,2021
7966,9060519,truck,4,VCB43,PTP,0.97,4494,PC1592ACA,Wed,Aug,18,20:19:12,2021
7967,2713838,car,2,VC965,PTP,0.94,4104,PC0A63844,Sat,Aug,21,11:52:40,2021
7968,2629555,car,2,VC965,PTE,3.24,4944,PC41EEC34,Wed,Aug,11,17:37:19,2021
7969,385544,truck,4,VCB43,PTC,3.28,4935,PC327D635,Mon,Aug,9,14:58:43,2021
7970,1652111,car,2,VC965,PTE,1.34,4366,PC09D71DF,Thu,Jul,29,21:44:14,2021
7971,9240149,car,2,VC965,PTE,2.25,4222,PC15EC378,Fri,Aug,6,04:02:29,2021
7972,7984027,truck,4,VCB43,PTP,1.73,4344,PC417B8DF,Wed,Aug,18,17:51:48,2021
7973,7477542,car,2,VC965,PTE,4.62,4203,PC5295A46,Fri,Aug,20,15:47:19,2021
7974,1972381,car,2,VC965,PTE,1.75,4524,PCF8BB245,Sat,Aug,21,05:09:49,2021
7975,1427799,car,2,VC965,PTC,7.71,4527,PC59A0CB2,Sat,Aug,14,16:50:26,2021
7976,2134270,car,2,VC965,PTE,8.02,4889,PC3547FAD,Wed,Aug,18,22:55:39,2021
7977,5539719,car,2,VC965,PTP,1.86,4622,PCF31BD97,Tue,Aug,10,00:08:48,2021
7978,9982542,car,2,VC965,PTP,7.84,4152,PCF6F4CA1,Wed,Aug,18,16:11:11,2021
7979,5769531,car,2,VC965,PTC,0.72,4852,PC68969FB,Fri,Aug,6,08:15:12,2021
7980,8931718,car,2,VC965,PTE,6.37,4539,PC684859B,Sun,Aug,8,15:38:45,2021
7981,6780922,truck,4,VCB43,PTC,4.76,4150,PCC8441A8,Thu,Aug,5,09:30:32,2021
7982,4171823,car,2,VC965,PTE,2.03,4949,PC86E9EB7,Fri,Aug,20,01:35:36,2021
7983,2667387,car,2,VC965,PTE,2.92,4772,PC7368097,Wed,Aug,18,05:05:04,2021
7984,9293032,van,2,VCD2F,PTC,5.96,4608,PCACD1BEE,Sun,Aug,1,15:47:54,2021
7985,793322,car,2,VC965,PTC,7.36,4215,PC4C76F48,Sat,Aug,21,09:00:18,2021
7986,3436962,car,2,VC965,PTP,4.13,4810,PC2CA4087,Sat,Jul,31,14:11:33,2021
7987,8172584,car,2,VC965,PTE,4.85,4815,PC19C02F1,Tue,Aug,10,06:23:15,2021
7988,6682316,van,2,VCD2F,PTE,0.04,4498,PCA770E5A,Sat,Aug,21,11:57:23,2021
7989,178571,truck,4,VCB43,PTP,8.03,4543,PC74F5EBA,Fri,Aug,20,23:04:04,2021
7990,22028,car,2,VC965,PTP,3.78,4809,PCAD363FC,Thu,Aug,12,05:19:12,2021
7991,4829742,car,2,VC965,PTP,2.75,4712,PC94168A2,Sun,Aug,8,04:05:58,2021
7992,7736261,car,2,VC965,PTC,2.69,4447,PC6B030C6,Thu,Aug,12,20:01:33,2021
7993,7101276,car,2,VC965,PTE,6.94,4743,PCE6EEF2E,Mon,Aug,2,09:44:10,2021
7994,3900743,car,2,VC965,PTE,1.29,4081,PCC825DB2,Mon,Aug,16,00:36:32,2021
7995,8018641,car,2,VC965,PTC,8.08,4123,PCDE850D8,Sat,Jul,31,18:27:17,2021
7996,1215508,car,2,VC965,PTE,4.03,4474,PCFEAE55E,Sun,Aug,22,18:27:24,2021
7997,9185033,car,2,VC965,PTE,1.91,4680,PCC422F4D,Tue,Aug,10,22:06:35,2021
7998,7972769,truck,4,VCB43,PTP,2.23,4457,PCFBF2259,Tue,Aug,3,18:36:42,2021
7999,9731744,car,2,VC965,PTP,1.25,4079,PCF1366ED,Thu,Aug,19,12:24:40,2021
8000,3697392,car,2,VC965,PTC,3.61,4824,PCFEADFE6,Sat,Jul,31,14:47:38,2021
8001,1137230,car,2,VC965,PTC,5.88,4661,PC1585DF2,Sun,Aug,8,16:48:37,2021
8002,9076209,car,2,VC965,PTC,0.54,4069,PCC48608C,Sat,Aug,21,22:22:25,2021
8003,9471109,car,2,VC965,PTC,5.18,4023,PC77793DF,Thu,Aug,5,17:56:27,2021
8004,9743203,car,2,VC965,PTC,4.92,4712,PC94168A2,Sat,Aug,14,20:37:56,2021
8005,5782771,car,2,VC965,PTC,3.21,4633,PC974552B,Thu,Aug,5,03:46:52,2021
8006,2370728,van,2,VCD2F,PTP,7.37,4633,PC974552B,Sat,Jul,31,07:44:54,2021
8007,4614512,truck,4,VCB43,PTC,4.03,4183,PCF5E7754,Wed,Aug,4,16:13:08,2021
8008,9706786,car,2,VC965,PTC,2.53,4736,PC6A65941,Wed,Aug,11,20:39:17,2021
8009,4068744,truck,4,VCB43,PTE,4.29,4265,PC5B2AFFA,Fri,Aug,20,06:15:20,2021
8010,6788918,van,2,VCD2F,PTE,0.29,4577,PC8FE0901,Thu,Aug,5,05:46:35,2021
8011,1344672,car,2,VC965,PTP,4.81,4606,PC0C535B6,Thu,Aug,19,07:39:17,2021
8012,2820905,truck,4,VCB43,PTC,6.63,4530,PCA33A9A8,Tue,Aug,3,03:53:55,2021
8013,4821926,car,2,VC965,PTC,0.79,4367,PC8D90EF0,Thu,Aug,19,09:34:22,2021
8014,2372591,car,2,VC965,PTC,7.63,4653,PC1CE4935,Sat,Aug,7,22:55:14,2021
8015,8347465,car,2,VC965,PTE,0.42,4405,PC70CA955,Sun,Aug,15,13:45:24,2021
8016,6341055,car,2,VC965,PTP,1.16,4831,PC0EC3E54,Mon,Aug,2,13:54:37,2021
